uid,entity_type,channel,facility_id,site_number,application_id,tx_type,erp_watts,antenna_id,antenna_rotation_degrees,rcamsl_meters,rcagl_meters,haat_meters,location_type,latitude,longitude,azimuth,circle_radius_meters,keyhole_radius_meters,geometry,parent_callsign,parent_facility_id,parent_latitude,parent_longitude,data_source
WIJ661,PLCMRS,14,0,1,1262031,PW,409000.000,0,0.0,0.0,0.0,0.0,POINT,34.744417,-118.728139,,,,,,,,,ULS
WIK406,PLCMRS,16,0,1,1187799,PW,1000000.000,0,0.0,30.0,0.0,0.0,POINT,34.744417,-118.728139,,,,,,,,,ULS
WPLU218,PLCMRS,14,0,1,1292488,PW,1000000.000,0,0.0,37.0,0.0,0.0,POINT,34.744417,-118.728139,,,,,,,,,ULS
WPLU218,PLCMRS,16,0,1,1292488,PW,1000000.000,0,0.0,37.0,0.0,0.0,POINT,34.744417,-118.728139,,,,,,,,,ULS
WII840,PLCMRS,16,0,1,1261947,PW,216000.000,0,0.0,23.0,0.0,0.0,POINT,34.796639,-118.852583,,,,,,,,,ULS
WIK481,PLCMRS,14,0,1,1289603,PW,200000.000,0,0.0,11.0,0.0,0.0,POINT,34.759139,-118.797306,,,,,,,,,ULS
WIK481,PLCMRS,16,0,1,1289603,PW,80000.000,0,0.0,11.0,0.0,0.0,POINT,34.759139,-118.797306,,,,,,,,,ULS
WIJ225,PLCMRS,16,0,2,1644916,IG,200000.000,0,0.0,7.0,0.0,0.0,POINT,34.300278,-121.769639,,,,,,,,,ULS
WIK266,PLCMRS,16,0,1,1840271,IG,13000.000,0,0.0,0.0,0.0,0.0,POINT,27.767472,-91.516194,,,,,,,,,ULS
WIH691,PLCMRS,16,0,1,1840249,IG,6000.000,0,0.0,0.0,0.0,0.0,POINT,28.885250,-90.024528,,,,,,,,,ULS
WPNU755,PLCMRS,17,0,1,1807013,IG,10000.000,0,0.0,35.0,0.0,0.0,POINT,28.996611,-90.910083,,,,,,,,,ULS
WPNU761,PLCMRS,17,0,1,1807017,IG,10000.000,0,0.0,35.0,0.0,0.0,POINT,28.983556,-91.468444,,,,,,,,,ULS
WPNU760,PLCMRS,17,0,1,1807016,IG,10000.000,0,0.0,35.0,0.0,0.0,POINT,29.035500,-91.450944,,,,,,,,,ULS
WPNU754,PLCMRS,17,0,1,1807012,IG,10000.000,0,0.0,35.0,0.0,0.0,POINT,29.234389,-91.684278,,,,,,,,,ULS
WPNU758,PLCMRS,17,0,1,1807015,IG,10000.000,0,0.0,35.0,0.0,0.0,POINT,29.234944,-91.684278,,,,,,,,,ULS
WPUV898,PLCMRS,17,0,1,2410074,IG,35000.000,0,0.0,42.6,0.0,0.0,POINT,29.441111,-92.050000,,,,,,,,,ULS
