uid,entity_type,channel,facility_id,site_number,application_id,tx_type,erp_watts,antenna_id,antenna_rotation_degrees,rcamsl_meters,rcagl_meters,haat_meters,location_type,latitude,longitude,azimuth,circle_radius_meters,keyhole_radius_meters,geometry,parent_callsign,parent_facility_id,parent_latitude,parent_longitude,data_source
KPXL-TV,TV_US,26,61173,0,1317831,DT,228000.000,78896,0.0,920.0,448.0,521.0,POINT,29.619950,-99.048923,,,,,,,,,CDBS
KMYS,TV_US,32,51518,0,1133368,DT,1000000.000,46137,0.0,921.4,465.4,530.8,POINT,29.610783,-98.892807,,,,,,,,,CDBS
K14LM,TV_US,14,24570,0,695570,CA,53100.000,16531,180.0,302.2,95.0,0.0,POINT,29.441621,-98.506406,,,,,,,,,CDBS
KBNB-LD,TV_US,10,58790,0,1370788,LD,300.000,90509,0.0,340.0,133.0,0.0,POINT,29.441621,-98.506406,,,,,,,,,CDBS
KSAA-LP,TV_US,28,20566,0,592680,TX,14500.000,20734,0.0,317.2,110.0,0.0,POINT,29.441899,-98.506684,,,,,,,,,CDBS
KFLZ-LP,TV_US,6,40782,0,1442319,TX,500.000,79605,0.0,345.0,138.0,0.0,POINT,29.441621,-98.506406,,,,,,,,,CDBS
KMHZ-LP,TV_US,11,38563,0,1133543,TX,999.000,59035,0.0,347.2,140.0,0.0,POINT,29.441621,-98.506406,,,,,,,,,CDBS
KOBS-LD,TV_US,19,11701,0,1425462,LD,5000.000,23503,0.0,328.0,121.0,0.0,POINT,29.441621,-98.506406,,,,,,,,,CDBS
KISA-LD,TV_US,40,58786,0,1498944,LD,3000.000,24202,0.0,336.2,129.0,0.0,POINT,29.441621,-98.506406,,,,,,,,,CDBS
K51JF,TV_US,51,2555,0,1151295,TX,9500.000,16985,230.0,357.2,150.0,0.0,POINT,29.441621,-98.506406,,,,,,,,,CDBS
K51JF,TV_US,51,2555,0,1546142,TX,6000.000,24202,230.0,357.2,150.0,0.0,POINT,29.441621,-98.506406,,,,,,,,,CDBS
KMXU-LP,TV_US,15,38560,0,1291022,TX,9990.000,90977,235.0,352.2,145.0,0.0,POINT,29.441621,-98.506323,,,,,,,,,CDBS
KVDF-CA,TV_US,31,60464,0,1625512,CA,15000.000,117829,295.0,350.0,142.8,0.0,POINT,29.441649,-98.506323,,,,,,,,,CDBS
KVDF-CA,TV_US,31,60464,0,260010,CA,38400.000,17950,295.0,350.0,143.0,0.0,POINT,29.441899,-98.508073,,,,,,,,,CDBS
KAXX-LD,TV_US,35,67305,0,1482859,LD,7000.000,101357,0.0,468.0,130.0,0.0,POINT,29.615226,-98.578631,,,,,,,,,CDBS
KNIC-DT,TV_US,18,125710,0,1338040,DT,1000000.000,87498,0.0,551.1,168.1,200.0,POINT,29.696890,-98.512797,,,,,,,,,CDBS
KSSJ-LP,TV_US,42,67304,0,1420322,TX,50000.000,103180,0.0,494.0,120.0,0.0,POINT,29.685224,-98.450017,,,,,,,,,CDBS
KHPM-CA,TV_US,40,35921,0,1129187,CA,8000.000,71947,0.0,244.0,12.0,0.0,POINT,29.890775,-97.948617,,,,,,,,,CDBS
KNTA-LP,TV_US,14,8984,0,1213162,TX,10000.000,45971,0.0,311.0,100.7,0.0,POINT,29.730779,-98.120286,,,,,,,,,CDBS
KENS,TV_US,39,26304,0,1294251,DT,1000000.000,85061,0.0,600.2,442.0,441.0,POINT,29.269962,-98.265567,,,,,,,,,CDBS
WOAI-TV,TV_US,48,69618,0,1325620,DT,905000.000,86985,0.0,617.0,459.0,457.0,POINT,29.269962,-98.265567,,,,,,,,,CDBS
KHCE-TV,TV_US,16,27300,0,1418060,DT,850000.000,87289,0.0,489.6,325.0,328.0,POINT,29.290239,-98.255844,,,,,,,,,CDBS
KVDA,TV_US,38,64969,0,614614,DT,1000000.000,41078,0.0,575.0,414.7,414.0,POINT,29.294128,-98.258622,,,,,,,,,CDBS
KXTM-LP,TV_US,21,33818,0,269872,TX,26400.000,20310,0.0,404.0,244.0,0.0,POINT,29.294405,-98.258622,,,,,,,,,CDBS
KGMM-CA,TV_US,44,17830,0,988086,CA,51000.000,61894,0.0,434.7,274.4,0.0,POINT,29.294405,-98.258622,,,,,,,,,CDBS
KRTX-LP,TV_US,20,68095,0,275424,TX,57900.000,18081,135.0,354.0,40.0,0.0,POINT,29.519674,-98.571131,,,,,,,,,CDBS
KTDF-LP,TV_US,23,28794,0,1428567,TX,12000.000,97615,0.0,345.0,140.2,0.0,POINT,29.428288,-98.492517,,,,,,,,,CDBS
KNIC-CA,TV_US,34,48837,0,1445446,CA,9990.000,23503,170.0,372.0,167.0,0.0,POINT,29.428288,-98.492517,,,,,,,,,CDBS
KFLZ-LP,TV_US,7,40782,0,600566,CA,1000.000,41301,0.0,316.0,105.0,0.0,POINT,29.459676,-98.406960,,,,,,,,,CDBS
KQVE-LD,TV_US,13,167038,0,1519611,LD,300.000,91148,310.0,395.0,244.0,0.0,POINT,29.327459,-98.355013,,,,,,,,,CDBS
KABB,TV_US,30,56528,0,1369081,DT,1000000.000,87838,0.0,604.0,452.0,441.0,POINT,29.291350,-98.270289,,,,,,,,,CDBS
KWEX-DT,TV_US,41,35881,0,1293468,DT,580000.000,87399,0.0,593.3,433.0,432.0,POINT,29.294128,-98.258900,,,,,,,,,CDBS
KQVE-LP,TV_US,46,36187,0,542288,TX,8000.000,33738,310.0,360.3,200.0,0.0,POINT,29.294405,-98.259178,,,,,,,,,CDBS
KLRN,TV_US,9,749,0,1498088,DT,28000.000,108379,0.0,457.5,306.6,286.0,POINT,29.327459,-98.355013,,,,,,,,,CDBS
KSAT-TV,TV_US,12,53118,0,1521962,DT,65000.000,104158,0.0,607.0,441.8,449.0,POINT,29.269962,-98.258900,,,,,,,,,CDBS
KSPG-LP,TV_US,11,8981,0,530377,TX,59.000,0,0.0,205.0,15.2,0.0,POINT,28.488319,-99.885333,,,,,,,,,CDBS
KDJB-LD,TV_US,27,67307,0,1434296,LD,8000.000,23503,0.0,530.0,211.0,0.0,POINT,29.363012,-99.620885,,,,,,,,,CDBS
K17GL,TV_US,17,67306,0,1123232,TX,990.000,20499,0.0,366.0,15.5,0.0,POINT,29.261627,-99.748667,,,,,,,,,CDBS
K15BV,TV_US,15,68042,0,239700,TX,900.000,20067,25.0,341.0,37.0,0.0,POINT,29.180240,-99.813391,,,,,,,,,CDBS
KVAW,TV_US,18,32621,0,1175961,DT,50000.000,77042,270.0,570.0,324.0,84.7,POINT,28.725810,-100.476743,,,,,,,,,CDBS
KLDO-TV,TV_US,19,51479,0,1431151,DT,150000.000,105364,0.0,290.8,144.8,135.0,POINT,27.665291,-99.608655,,,,,,,,,CDBS
KGNS-TV,TV_US,8,10061,0,1317290,DT,20000.000,87397,0.0,462.5,315.0,312.0,POINT,27.672791,-99.664490,,,,,,,,,CDBS
KETF-CD,TV_US,31,32177,0,1412204,DC,15000.000,102429,0.0,309.2,182.9,0.0,POINT,27.520295,-99.522265,,,,,,,,,CDBS
KVTV,TV_US,13,33078,0,1317163,DT,3000.000,85166,0.0,430.0,303.7,284.0,POINT,27.520295,-99.522265,,,,,,,,,CDBS
KLMV-LD,TV_US,15,29452,0,1433231,LD,15000.000,92452,0.0,243.0,122.0,0.0,POINT,27.524462,-99.522820,,,,,,,,,CDBS
KXOF-CD,TV_US,27,11699,0,1537689,DC,3200.000,105876,45.0,278.7,152.4,0.0,POINT,27.520295,-99.522265,,,,,,,,,CDBS
KTLM,TV_US,40,62354,0,1318195,DT,355000.000,91987,0.0,700.0,575.0,577.0,POINT,26.517284,-98.652246,,,,,,,,,CDBS
KDUH-TV,TV_US,7,17683,0,1094543,DT,32000.000,46283,0.0,1742.4,440.4,475.0,POINT,41.841081,-103.074652,,,,,,,,,CDBS
K06KR-D,TV_US,6,47991,0,1278548,LD,28.000,75863,350.0,1179.1,13.1,0.0,POINT,42.670246,-103.402979,,,,,,,,,CDBS
K06JC-D,TV_US,6,47977,0,1278545,LD,66.000,75864,10.0,1153.0,67.0,0.0,POINT,42.812974,-103.006574,,,,,,,,,CDBS
K10PS-D,TV_US,10,168678,0,1365378,LD,30.000,86511,0.0,1020.0,7.0,0.0,POINT,43.016096,-102.572386,,,,,,,,,CDBS
K39LT-D,TV_US,39,187640,0,1445712,LD,300.000,23501,204.0,1928.5,98.5,0.0,POINT,43.745265,-103.481027,,,,,,,,,CDBS
KOTA-TV,TV_US,2,17688,0,1601168,DT,18200.000,116847,0.0,1325.0,168.0,216.0,POINT,44.068599,-103.251293,,,,,,,,,CDBS
KEVN-TV,TV_US,7,34347,0,1429074,DT,43500.000,91873,0.0,1312.0,179.0,204.0,POINT,44.066655,-103.250738,,,,,,,,,CDBS
KNBN,TV_US,21,81464,0,1292225,DT,50000.000,84748,0.0,1301.0,155.0,210.8,POINT,44.092488,-103.248515,,,,,,,,,CDBS
KRPC-LP,TV_US,33,68066,0,1539887,LD,15000.000,16531,0.0,1290.0,120.0,0.0,POINT,44.046932,-103.246293,,,,,,,,,CDBS
KWBH-LP,TV_US,27,66654,0,251370,TX,57600.000,0,0.0,1221.0,75.3,0.0,POINT,44.092488,-103.248515,,,,,,,,,CDBS
KOTA-TV,TV_US,18,17688,1,1601244,LD,15000.000,116857,0.0,1303.0,146.0,0.0,POINT,44.068599,-103.251293,,,,,,,,,CDBS
KBHE-TV,TV_US,26,61068,0,1279203,DT,79060.000,87236,0.0,1280.7,112.7,191.7,POINT,44.052210,-103.243237,,,,,,,,,CDBS
KCLO-TV,TV_US,16,41969,0,1111265,DT,150000.000,68112,0.0,1266.0,114.0,154.0,POINT,44.070266,-103.250738,,,,,,,,,CDBS
KZSD-TV,TV_US,8,61062,0,1363931,DT,44700.000,87242,0.0,1133.3,189.0,266.0,POINT,43.433054,-101.554870,,,,,,,,,CDBS
K44GG,TV_US,44,127973,0,586097,TX,723.000,16352,0.0,826.0,60.0,0.0,POINT,43.937766,-100.678747,,,,,,,,,CDBS
K14IO-D,TV_US,14,28499,0,1609270,LD,1600.000,108691,0.0,570.4,40.0,0.0,POINT,44.311649,-100.353188,,,,,,,,,CDBS
KPLO-TV,TV_US,29,41964,1,1536638,LD,115.000,110643,0.0,554.4,21.0,0.0,POINT,44.381927,-100.342633,,,,,,,,,CDBS
K34GM-D,TV_US,34,129300,0,1513596,LD,1640.000,110200,0.0,570.2,52.0,0.0,POINT,44.371926,-100.408190,,,,,,,,,CDBS
K27HJ,TV_US,27,128428,0,692106,TX,11600.000,59000,0.0,635.4,105.0,0.0,POINT,44.311649,-100.352911,,,,,,,,,CDBS
K17KW-D,TV_US,17,187947,0,1562446,LD,1000.000,23503,0.0,489.0,29.0,0.0,POINT,44.370538,-100.348466,,,,,,,,,CDBS
K32FW,TV_US,32,129373,0,1059061,TX,3800.000,17702,150.0,621.0,39.0,0.0,POINT,44.423038,-100.355134,,,,,,,,,CDBS
KPRY-TV,TV_US,19,48660,0,1261045,DT,311000.000,86764,0.0,915.8,294.0,347.0,POINT,44.051932,-100.084568,,,,,,,,,CDBS
KPLO-TV,TV_US,13,41964,0,1588014,DT,46900.000,111602,0.0,844.9,307.8,306.3,POINT,43.907492,-99.696501,,,,,,,,,CDBS
KTSD-TV,TV_US,10,61066,0,1363939,DT,54700.000,89792,0.0,1012.4,384.9,487.7,POINT,43.968046,-99.594832,,,,,,,,,CDBS
K13EH,TV_US,13,11416,0,302177,TX,71.000,24539,180.0,823.0,0.0,0.0,POINT,42.556944,-99.861790,,,,,,,,,CDBS
K11KW,TV_US,11,11415,0,301704,TX,95.000,24541,180.0,796.0,0.0,0.0,POINT,42.556944,-99.861790,,,,,,,,,CDBS
KMNE-TV,TV_US,7,47981,0,1297475,DT,27000.000,87590,0.0,1219.5,449.0,453.0,POINT,42.334723,-99.484282,,,,,,,,,CDBS
K25GM-D,TV_US,25,7888,0,1504614,LD,2400.000,105655,0.0,821.5,130.5,0.0,POINT,42.626112,-99.325385,,,,,,,,,CDBS
KHGI-LD,TV_US,27,127682,0,1427136,LD,440.000,103810,0.0,705.5,105.1,0.0,POINT,42.449448,-98.617309,,,,,,,,,CDBS
K43FX-D,TV_US,43,7887,0,1320262,LD,2200.000,23503,0.0,704.5,105.0,0.0,POINT,42.450003,-98.614808,,,,,,,,,CDBS
K10JW-D,TV_US,10,47989,0,1284039,LD,6.000,75869,90.0,491.0,28.0,0.0,POINT,42.598614,-98.042015,,,,,,,,,CDBS
K14MI-D,TV_US,14,47988,0,1279684,LD,2.000,77115,0.0,435.0,14.0,0.0,POINT,42.745001,-98.033682,,,,,,,,,CDBS
K33GX,TV_US,33,128440,0,602423,TX,13700.000,16389,0.0,537.7,103.2,0.0,POINT,42.807222,-97.979792,,,,,,,,,CDBS
K08PM-D,TV_US,8,187638,0,1505054,LD,30.000,100818,238.0,616.0,58.2,0.0,POINT,43.189158,-98.071463,,,,,,,,,CDBS
KDLV-TV,TV_US,26,55375,0,1270508,DT,1000000.000,30056,0.0,756.3,322.1,315.0,POINT,43.759156,-98.412585,,,,,,,,,CDBS
KTTM,TV_US,12,28501,0,1281913,DT,12600.000,86167,0.0,653.8,253.0,257.0,POINT,44.194154,-98.318423,,,,,,,,,CDBS
K35GR,TV_US,35,128436,0,665994,TX,11900.000,58917,0.0,644.5,103.2,0.0,POINT,44.487467,-97.239237,,,,,,,,,CDBS
KESD-TV,TV_US,8,61067,0,1313255,DT,15000.000,87227,0.0,763.9,230.8,229.0,POINT,44.337747,-97.228679,,,,,,,,,CDBS
K50DG-D,TV_US,50,30578,0,1604957,LD,4500.000,108690,0.0,550.0,38.0,0.0,POINT,44.300802,-96.766998,,,,,,,,,CDBS
K40FZ,TV_US,40,68032,0,610399,TX,13500.000,16389,185.0,596.5,103.0,0.0,POINT,44.339412,-96.768943,,,,,,,,,CDBS
K22DO-D,TV_US,22,42996,0,1441068,LD,1700.000,103415,0.0,404.0,94.0,0.0,POINT,44.804680,-95.580576,,,,,,,,,CDBS
K14OL-D,TV_US,14,42994,0,1441056,LD,1800.000,103437,0.0,404.0,94.0,0.0,POINT,44.804680,-95.580576,,,,,,,,,CDBS
K16CP-D,TV_US,16,42991,0,1441078,LD,1800.000,103406,0.0,404.0,94.0,0.0,POINT,44.804680,-95.580576,,,,,,,,,CDBS
K21LF-D,TV_US,21,42992,0,1441059,LD,1800.000,103423,0.0,404.0,94.0,0.0,POINT,44.804680,-95.580576,,,,,,,,,CDBS
K24CS-D,TV_US,24,42990,0,1441077,LD,1800.000,103407,0.0,404.0,94.0,0.0,POINT,44.804680,-95.580576,,,,,,,,,CDBS
K29JW-D,TV_US,29,42995,0,1435442,LD,1800.000,103405,0.0,404.0,94.0,0.0,POINT,44.804680,-95.580576,,,,,,,,,CDBS
K32DR-D,TV_US,32,43002,0,1441074,LD,1800.000,103410,0.0,404.0,94.0,0.0,POINT,44.804680,-95.580576,,,,,,,,,CDBS
K35DK-D,TV_US,35,42999,0,1441075,LD,1800.000,103413,0.0,404.0,94.0,0.0,POINT,44.804680,-95.580576,,,,,,,,,CDBS
K40MC-D,TV_US,40,43005,0,1441081,LD,1800.000,103404,0.0,404.0,94.0,0.0,POINT,44.804680,-95.580576,,,,,,,,,CDBS
K41MF-D,TV_US,41,43003,0,1441067,LD,1800.000,103421,0.0,404.0,94.0,0.0,POINT,44.804680,-95.580576,,,,,,,,,CDBS
K45DJ-D,TV_US,45,43000,0,1441070,LD,1800.000,103414,0.0,404.0,94.0,0.0,POINT,44.804680,-95.580576,,,,,,,,,CDBS
K49LV-D,TV_US,49,42998,0,1441060,LD,1800.000,103422,0.0,404.0,94.0,0.0,POINT,44.804680,-95.580576,,,,,,,,,CDBS
KRWF,TV_US,27,35585,0,1244361,DT,58000.000,85588,0.0,481.1,151.0,151.0,POINT,44.484123,-95.491121,,,,,,,,,CDBS
K43MH-D,TV_US,43,130215,0,1512370,LD,5500.000,23503,0.0,430.1,100.0,0.0,POINT,44.484123,-95.490843,,,,,,,,,CDBS
KSMN,TV_US,15,71558,0,1105755,DT,200000.000,33521,0.0,809.3,253.0,290.1,POINT,43.897744,-95.947519,,,,,,,,,CDBS
K43LX-D,TV_US,43,29092,0,1411800,LD,15000.000,16648,175.0,574.6,140.3,0.0,POINT,43.376641,-96.196415,,,,,,,,,CDBS
K22HJ-D,TV_US,22,28491,0,1609262,LD,1800.000,108662,0.0,635.5,117.0,0.0,POINT,43.617187,-95.689179,,,,,,,,,CDBS
K26JI-D,TV_US,26,29084,0,1411795,LD,14000.000,16640,185.0,634.8,139.3,0.0,POINT,43.402746,-95.671124,,,,,,,,,CDBS
KCAU-TV,TV_US,9,11265,0,1382828,DT,43900.000,99978,0.0,1007.0,588.0,616.0,POINT,42.586381,-96.232525,,,,,,,,,CDBS
KTIV,TV_US,41,66170,0,1118339,DT,873000.000,29986,0.0,1000.4,595.0,609.0,POINT,42.586659,-96.221969,,,,,,,,,CDBS
KPTH,TV_US,49,77451,0,1163897,DT,1000000.000,29809,0.0,980.0,575.0,587.0,POINT,42.586659,-96.221969,,,,,,,,,CDBS
KMEG,TV_US,39,39665,0,1174149,DT,1000000.000,28689,0.0,1002.0,596.0,611.0,POINT,42.586659,-96.222247,,,,,,,,,CDBS
KSIN-TV,TV_US,28,29096,0,1071169,DT,400000.000,69736,0.0,721.0,287.6,348.3,POINT,42.514716,-96.304471,,,,,,,,,CDBS
KCAU-TV,TV_US,30,11265,1,1331669,LD,2700.000,94563,0.0,385.3,48.5,0.0,POINT,42.493883,-96.403085,,,,,,,,,CDBS
KSXC-LP,TV_US,5,128012,0,1189065,TX,3000.000,75258,250.0,542.0,110.8,0.0,POINT,42.490549,-96.306138,,,,,,,,,CDBS
KDLT-TV,TV_US,47,55379,0,1081108,DT,1000000.000,70681,0.0,1033.9,599.0,608.0,POINT,43.504975,-96.556433,,,,,,,,,CDBS
KELO-TV,TV_US,11,41983,0,1316025,DT,30000.000,87261,0.0,1040.0,595.0,610.0,POINT,43.518586,-96.535044,,,,,,,,,CDBS
KSFY-TV,TV_US,13,48658,0,1423786,DT,22700.000,85919,0.0,1039.8,595.0,610.0,POINT,43.518586,-96.535044,,,,,,,,,CDBS
KWSD,TV_US,36,29121,0,1354395,DT,36900.000,97392,0.0,658.0,245.9,229.7,POINT,43.505253,-96.572267,,,,,,,,,CDBS
KCSD-TV,TV_US,24,60728,0,1279177,DT,80900.000,87220,0.0,512.0,55.0,75.0,POINT,43.574419,-96.655603,,,,,,,,,CDBS
KTTW,TV_US,7,28521,0,1275636,DT,7500.000,84679,280.0,645.9,233.8,217.6,POINT,43.505253,-96.572267,,,,,,,,,CDBS
KAUN-LP,TV_US,42,26039,0,113006,TX,880.000,0,0.0,492.0,36.0,0.0,POINT,43.535531,-96.743106,,,,,,,,,CDBS
KUSD-TV,TV_US,34,61072,0,1359528,DT,277000.000,93157,0.0,648.3,188.0,234.0,POINT,43.050268,-96.783932,,,,,,,,,CDBS
KXNE-TV,TV_US,19,47995,0,1313763,DT,475000.000,89243,0.0,841.4,297.0,322.0,POINT,42.237502,-97.278385,,,,,,,,,CDBS
K48CH,TV_US,48,66171,0,109822,TX,1230.000,0,0.0,586.0,83.0,0.0,POINT,42.034727,-97.365051,,,,,,,,,CDBS
K30BP-D,TV_US,30,39666,0,1481980,LD,4700.000,101194,0.0,619.2,94.0,0.0,POINT,42.029172,-97.356995,,,,,,,,,CDBS
KPTP-LD,TV_US,31,127666,0,1481832,LD,4700.000,103492,0.0,619.2,94.0,0.0,POINT,42.029172,-97.356995,,,,,,,,,CDBS
KUON-TV,TV_US,12,66589,0,1306043,DT,75000.000,91580,0.0,608.4,250.0,253.0,POINT,41.138333,-96.455851,,,,,,,,,CDBS
K34IB-D,TV_US,34,47976,0,1278535,LD,30.000,88305,87.0,388.0,12.0,0.0,POINT,42.005821,-96.257244,,,,,,,,,CDBS
KHIN,TV_US,35,29085,0,1098676,DT,600000.000,32182,0.0,856.0,451.0,475.0,POINT,41.344435,-95.256108,,,,,,,,,CDBS
KBIN-TV,TV_US,33,29108,0,1072183,DT,200000.000,33459,0.0,424.0,43.0,98.0,POINT,41.254165,-95.835845,,,,,,,,,CDBS
KYNE-TV,TV_US,17,47974,0,656332,DT,200000.000,43677,0.0,451.0,100.2,117.0,POINT,41.257777,-96.009183,,,,,,,,,CDBS
KOHA-LD,TV_US,48,33144,0,1507433,LD,15000.000,16523,125.0,490.0,136.2,0.0,POINT,41.308887,-96.026127,,,,,,,,,CDBS
KETV,TV_US,20,53903,0,1035004,DT,700000.000,66662,0.0,740.0,386.0,396.0,POINT,41.308887,-96.026127,,,,,,,,,CDBS
WOWT,TV_US,22,65528,0,1425914,DT,1000000.000,106477,0.0,761.0,397.5,418.0,POINT,41.311109,-96.027238,,,,,,,,,CDBS
KMTV-TV,TV_US,45,35190,0,1315412,DT,1000000.000,92964,0.0,736.1,369.7,393.4,POINT,41.306942,-96.027238,,,,,,,,,CDBS
K24GO-D,TV_US,24,47969,0,1277581,LD,30.000,88007,0.0,403.0,11.0,0.0,POINT,41.531383,-96.136960,,,,,,,,,CDBS
KXVO,TV_US,38,23277,0,1314446,DT,490000.000,91338,0.0,822.1,452.3,475.0,POINT,41.071110,-96.225572,,,,,,,,,CDBS
KPTM,TV_US,43,51491,0,1096059,DT,700000.000,69597,0.0,822.0,452.3,475.0,POINT,41.070554,-96.226127,,,,,,,,,CDBS
K46FG-D,TV_US,46,47970,0,1276379,LD,8300.000,18061,0.0,494.6,146.0,0.0,POINT,40.219723,-95.665544,,,,,,,,,CDBS
K33AC-D,TV_US,33,47993,0,1276383,LD,8500.000,18061,0.0,588.0,146.0,0.0,POINT,40.183611,-96.351403,,,,,,,,,CDBS
K23AA-D,TV_US,23,47983,0,1277578,LD,8800.000,18061,0.0,585.0,145.0,0.0,POINT,40.218613,-96.915862,,,,,,,,,CDBS
K26JQ-D,TV_US,26,67012,0,1443331,LD,5000.000,23503,0.0,470.6,121.0,0.0,POINT,40.852779,-96.676959,,,,,,,,,CDBS
KFXL-TV,TV_US,51,84453,0,1313005,DT,14000.000,85497,170.0,499.1,149.5,125.0,POINT,40.852779,-96.676959,,,,,,,,,CDBS
KLKN,TV_US,31,11264,1,1331667,LD,3200.000,94572,0.0,436.7,91.4,0.0,POINT,40.779724,-96.705017,,,,,,,,,CDBS
K18CD-D,TV_US,18,21165,0,1463839,LD,15000.000,103641,205.0,473.6,124.0,0.0,POINT,40.852779,-96.676959,,,,,,,,,CDBS
KOLN,TV_US,10,7890,0,1288653,DT,28000.000,86926,0.0,912.4,446.5,453.9,POINT,40.803063,-97.181430,,,,,,,,,CDBS
KLKN,TV_US,8,11264,0,1316970,DT,25900.000,89427,0.0,911.0,428.8,437.0,POINT,40.883066,-97.305601,,,,,,,,,CDBS
KSNB-TV,TV_US,4,21161,0,1518188,DT,23500.000,106027,0.0,751.4,271.3,271.0,POINT,40.751953,-97.451439,,,,,,,,,CDBS
KSNB-TV,TV_US,4,21161,0,1448691,DS,216.000,107242,0.0,515.2,15.2,5.0,POINT,40.025014,-98.077544,,,,,,,,,CDBS
KGIN,TV_US,11,7894,0,1287774,DT,25000.000,88295,0.0,947.6,309.1,314.6,POINT,40.587237,-98.803132,,,,,,,,,CDBS
KHGI-TV,TV_US,13,21160,0,1338853,DT,19800.000,94338,0.0,971.7,342.0,340.0,POINT,40.657792,-98.868135,,,,,,,,,CDBS
KHNE-TV,TV_US,28,47987,0,656334,DT,200000.000,39665,0.0,920.0,368.0,366.0,POINT,40.772234,-98.089499,,,,,,,,,CDBS
K50IO-D,TV_US,50,47985,0,1278528,LD,350.000,23503,0.0,703.0,116.0,0.0,POINT,42.045285,-98.028399,,,,,,,,,CDBS
K32HI-D,TV_US,32,7897,0,1327894,LD,4900.000,23503,0.0,715.7,129.0,0.0,POINT,42.045285,-98.028399,,,,,,,,,CDBS
K04HL,TV_US,4,11510,0,21730,TX,32.000,0,0.0,664.0,0.0,0.0,POINT,41.600010,-98.933699,,,,,,,,,CDBS
K02HJ,TV_US,2,11509,0,59402,TX,32.000,24224,0.0,671.0,0.0,0.0,POINT,41.593899,-98.925087,,,,,,,,,CDBS
K18DH,TV_US,18,49276,0,155368,TX,1010.000,0,0.0,979.0,90.0,0.0,POINT,41.431394,-99.838454,,,,,,,,,CDBS
K09GW,TV_US,9,7110,0,4213,TX,95.000,19726,0.0,802.0,0.0,0.0,POINT,41.391673,-99.617056,,,,,,,,,CDBS
K04CV,TV_US,4,7109,0,304445,TX,68.000,24235,0.0,802.0,0.0,0.0,POINT,41.396951,-99.617890,,,,,,,,,CDBS
K06EY,TV_US,6,7108,0,304809,TX,53.000,24539,70.0,808.0,0.0,0.0,POINT,41.391673,-99.617056,,,,,,,,,CDBS
K46KP-D,TV_US,46,181534,0,1458964,LD,4680.000,95151,0.0,873.3,80.8,0.0,POINT,41.395007,-99.642335,,,,,,,,,CDBS
K28GC-D,TV_US,28,7889,0,1327903,LD,2200.000,23503,0.0,878.0,55.0,0.0,POINT,40.975562,-100.190127,,,,,,,,,CDBS
K30FV-D,TV_US,30,7892,0,1327901,LD,2100.000,23503,0.0,882.7,89.0,0.0,POINT,40.367506,-100.299586,,,,,,,,,CDBS
K24HG-D,TV_US,24,7895,0,1327905,LD,1100.000,72254,240.0,878.0,90.0,0.0,POINT,40.634451,-99.697892,,,,,,,,,CDBS
K35AL,TV_US,35,49283,0,81108,TX,863.000,0,0.0,904.0,0.0,0.0,POINT,40.688895,-99.775673,,,,,,,,,CDBS
KLNE-TV,TV_US,26,47975,0,1190816,DT,375000.000,75596,0.0,1042.4,315.5,331.0,POINT,40.384732,-99.458714,,,,,,,,,CDBS
K25CV-D,TV_US,25,65533,0,1565423,LD,15000.000,115163,0.0,708.3,59.1,0.0,POINT,38.915011,-99.327881,,,,,,,,,CDBS
KBSH-DT,TV_US,7,66415,0,1321829,DT,38800.000,93825,0.0,851.9,235.0,216.0,POINT,38.883623,-99.337882,,,,,,,,,CDBS
KGBD-LD,TV_US,30,65534,0,1534183,LD,15000.000,111688,0.0,683.3,104.2,0.0,POINT,38.406123,-98.722305,,,,,,,,,CDBS
KSNC,TV_US,22,72359,0,1277348,DT,500000.000,79041,0.0,854.6,283.1,284.0,POINT,38.431679,-98.772029,,,,,,,,,CDBS
KOOD,TV_US,16,60675,0,657393,DT,496000.000,43521,0.0,854.0,293.0,304.0,POINT,38.771122,-98.738135,,,,,,,,,CDBS
K38GH-D,TV_US,38,65529,0,1562072,LD,15000.000,116660,0.0,674.6,112.2,0.0,POINT,38.914178,-98.864528,,,,,,,,,CDBS
KOCW,TV_US,14,83181,0,1481616,DT,40000.000,85718,0.0,746.0,157.0,163.0,POINT,38.631401,-98.848141,,,,,,,,,CDBS
KDCK,TV_US,21,79258,0,657395,DT,8423.000,66140,0.0,892.0,83.0,99.0,POINT,37.825854,-100.178194,,,,,,,,,CDBS
KSAS-LP,TV_US,29,11967,0,1618395,LD,5700.000,24172,270.0,907.0,108.0,0.0,POINT,37.779743,-100.060969,,,,,,,,,CDBS
KDDC-LD,TV_US,32,182335,0,1539755,LD,1000.000,24202,0.0,900.0,101.0,0.0,POINT,37.766131,-100.034579,,,,,,,,,CDBS
KBSD-DT,TV_US,6,66414,0,1321823,DT,31000.000,93823,0.0,1045.8,193.6,216.8,POINT,37.641134,-100.344590,,,,,,,,,CDBS
K34IN-D,TV_US,34,50186,0,1346325,LD,12300.000,77951,0.0,809.5,62.8,0.0,POINT,36.812526,-100.536400,,,,,,,,,CDBS
K51BC,TV_US,51,8073,0,113881,TX,1040.000,0,0.0,888.0,65.0,0.0,POINT,36.373368,-100.267080,,,,,,,,,CDBS
K43NU-D,TV_US,43,8068,0,1504377,LD,250.000,23503,0.0,888.0,65.0,0.0,POINT,36.373340,-100.266941,,,,,,,,,CDBS
