uid,entity_type,channel,facility_id,site_number,application_id,tx_type,erp_watts,antenna_id,antenna_rotation_degrees,rcamsl_meters,rcagl_meters,haat_meters,location_type,latitude,longitude,azimuth,circle_radius_meters,keyhole_radius_meters,geometry,parent_callsign,parent_facility_id,parent_latitude,parent_longitude,data_source
CH4364,TV_CA,25,3517,0,0,TX,96.000,0,0.0,665.0,20.0,0.0,POINT,49.037778,-118.444722,,,,,,,,,Canada
CISR-TV-1,TV_CA,7,1644,0,0,TX,56.000,0,0.0,0.0,0.0,0.0,POINT,49.009722,-118.391389,,,,,,,,,Canada
CKTN-TV-1,TV_CA,5,1671,0,0,TX,30.000,0,0.0,670.6,18.3,0.0,POINT,49.313889,-117.626111,,,,,,,,,Canada
CKTN-TV,TV_CA,8,1645,0,0,TX,18000.000,3682,0.0,1605.9,55.0,480.4,POINT,49.091667,-117.820556,,,,,,,,,Canada
CKTN-TV-4,TV_CA,12,4980,0,0,TX,50.000,0,0.0,2150.4,22.3,0.0,POINT,49.090278,-116.380278,,,,,,,,,Canada
CFCN-TV-12,TV_CA,8,2306,0,0,TX,71.000,0,0.0,1379.0,9.0,0.0,POINT,49.412500,-115.838611,,,,,,,,,Canada
CH4417,TV_CA,3,4874,0,0,TX,80.000,0,0.0,930.0,22.0,0.0,POINT,49.287500,-115.831667,,,,,,,,,Canada
CFCN-TV-9,TV_CA,5,4934,0,0,TX,446.000,2436,0.0,2213.0,22.9,1040.0,POINT,49.458333,-115.630278,,,,,,,,,Canada
CFCN-TV-11,TV_CA,6,2307,0,0,TX,50.000,0,0.0,1767.8,9.1,0.0,POINT,49.705000,-114.863889,,,,,,,,,Canada
CFCN-TV-10,TV_CA,3,2305,0,0,TX,23.000,0,0.0,1005.8,18.3,0.0,POINT,49.506944,-115.067500,,,,,,,,,Canada
XHEXT-TV,TV_MX,20,179908,0,1283288,TV,50000.000,0,0.0,39.0,0.0,1.0,POINT,32.445833,-114.775000,,,,,,,,,CDBS
XHEXT-TDT,TV_MX,25,190109,0,1480356,LD,830.000,0,0.0,71.0,0.0,0.0,POINT,32.445833,-114.775000,,,,,,,,,CDBS
XHBC,TV_MX,3,98433,0,304323,TV,83800.000,0,0.0,0.0,0.0,160.0,POINT,32.581389,-115.518611,,,,,,,,,CDBS
XHAQ,TV_MX,5,98588,0,304706,TV,54300.000,0,0.0,0.0,0.0,93.0,POINT,32.568333,-115.531389,,,,,,,,,CDBS
XHBM-DT,TV_MX,34,166094,0,1113478,DT,180000.000,98705,0.0,165.0,0.0,0.0,POINT,32.611389,-115.494167,,,,,,,,,CDBS
XHAQ-DT,TV_MX,28,165464,0,1086911,DT,550000.000,0,0.0,88.0,0.0,85.0,POINT,32.612778,-115.488056,,,,,,,,,CDBS
XHEXT-DT,TV_MX,25,165463,0,1086906,DT,550000.000,0,0.0,88.0,0.0,85.0,POINT,32.612778,-115.488056,,,,,,,,,CDBS
XHENE-TDT,TV_MX,16,190050,0,1459609,DT,70000.000,107339,0.0,153.0,0.0,0.0,POINT,31.873611,-116.630833,,,,,,,,,CDBS
XHENT-TDT,TV_MX,20,190025,0,1452531,DT,50000.000,107063,0.0,153.0,0.0,0.0,POINT,31.873611,-116.630833,,,,,,,,,CDBS
XHENT-TV,TV_MX,2,188870,0,1407162,TV,67300.000,0,0.0,108.0,0.0,0.0,POINT,31.873611,-116.630833,,,,,,,,,CDBS
XHDTV-TV,TV_MX,49,178674,0,1266807,TV,3881000.000,0,0.0,1220.0,0.0,687.0,POINT,32.313611,-116.664722,,,,,,,,,CDBS
XHTJB-TDT,TV_MX,46,190200,0,1487030,DT,100000.000,108295,0.0,555.6,0.0,0.0,POINT,32.473889,-116.896944,,,,,,,,,CDBS
XETV,TV_MX,6,97275,0,302265,TV,99250.000,0,0.0,409.0,0.0,258.0,POINT,32.500556,-117.041944,,,,,,,,,CDBS
XEWT,TV_MX,12,97215,0,302023,TV,325000.000,0,0.0,0.0,0.0,251.0,POINT,32.501389,-117.039722,,,,,,,,,CDBS
XETV-TDT,TV_MX,23,198112,0,1638713,LD,230.000,118614,0.0,295.0,0.0,0.0,POINT,32.442778,-117.026389,,,,,,,,,CDBS
XHAS-TV,TV_MX,33,178637,0,1265562,TV,2447000.000,0,0.0,397.0,0.0,0.0,POINT,32.504722,-117.040278,,,,,,,,,CDBS
XHJK-DT,TV_MX,28,183684,0,1341031,DT,350000.000,96635,0.0,382.0,0.0,270.0,POINT,32.502222,-117.039167,,,,,,,,,CDBS
XHTIT-TDT,TV_MX,29,183695,0,1341756,DT,350000.000,96713,0.0,382.0,0.0,270.0,POINT,32.502222,-117.039167,,,,,,,,,CDBS
XETV-DT,TV_MX,23,97644,0,302827,DT,200000.000,100222,0.0,414.0,0.0,0.0,POINT,32.501531,-117.039722,,,,,,,,,CDBS
XEWT-TDT,TV_MX,32,187086,0,1369508,DT,200000.000,100231,0.0,414.0,0.0,302.2,POINT,32.501531,-117.039722,,,,,,,,,CDBS
XHUAA-TDT,TV_MX,22,187094,0,1369560,DT,200000.000,100232,0.0,414.0,0.0,243.2,POINT,32.501531,-117.039722,,,,,,,,,CDBS
XHJK-TV,TV_MX,27,183433,0,1334939,TX,12120.000,0,0.0,49.0,0.0,0.0,POINT,32.380000,-117.071111,,,,,,,,,CDBS
XHTIT-TV,TV_MX,21,185686,0,1364511,TX,12170.000,0,0.0,41.0,0.0,-61.0,POINT,32.380000,-117.071111,,,,,,,,,CDBS
XHJK-TDT,TV_MX,28,189931,0,1445000,LD,510.000,106705,0.0,766.0,0.0,107.5,POINT,32.561667,-116.612222,,,,,,,,,CDBS
CJCH-TV-7,TV_CA,40,5014,0,0,TX,33000.000,2126,0.0,189.4,150.4,167.3,POINT,43.915556,-66.087778,,,,,,,,,Canada
CIHF-TV-10,TV_CA,45,5760,0,0,TX,66400.000,2658,0.0,189.4,150.4,167.3,POINT,43.915556,-66.087778,,,,,,,,,Canada
CIHF-DT-10,TV_CA,45,5760,0,0,DT,4900.000,9781,0.0,189.4,150.4,165.3,POINT,43.915556,-66.087778,,,,,,,,,Canada
CIHF-TV-9,TV_CA,10,5759,0,0,TX,3900.000,2660,0.0,150.6,89.0,113.2,POINT,43.769167,-65.349167,,,,,,,,,Canada
CIHF-DT-9,TV_CA,28,5759,0,0,DT,11300.000,9789,0.0,151.0,89.0,110.0,POINT,43.769167,-65.349167,,,,,,,,,Canada
CIHF-TV-6,TV_CA,9,4731,0,0,TX,13900.000,2138,0.0,258.0,110.0,164.5,POINT,44.388056,-64.678889,,,,,,,,,Canada
CIHF-DT-6,TV_CA,35,4731,0,0,DT,17500.000,9786,0.0,258.0,110.0,161.4,POINT,44.388056,-64.678889,,,,,,,,,Canada
CJCH-TV-6,TV_CA,6,5013,0,0,TX,100000.000,2142,0.0,295.1,167.3,192.9,POINT,44.340556,-65.108611,,,,,,,,,Canada
CJCH-TV-4,TV_CA,13,2857,0,0,TX,58.000,0,0.0,285.0,27.4,0.0,POINT,44.876389,-65.306389,,,,,,,,,Canada
CJCH-TV-1,TV_CA,10,5012,0,0,TX,18100.000,2143,0.0,302.6,103.6,270.0,POINT,45.203333,-64.400833,,,,,,,,,Canada
CIHF-DT-5,TV_CA,20,4733,0,0,DT,166000.000,9777,0.0,322.0,110.0,218.2,POINT,45.044167,-64.355278,,,,,,,,,Canada
CIHF-TV-5,TV_CA,20,4733,0,0,TX,336000.000,1144,0.0,322.0,110.0,221.7,POINT,45.044167,-64.355278,,,,,,,,,Canada
CH5660,TV_CA,23,3645,0,0,TX,0.000,0,0.0,0.0,30.0,0.0,POINT,45.204444,-63.742222,,,,,,,,,Canada
CIHF-TV-4,TV_CA,18,4732,0,0,TX,17900.000,2136,0.0,260.0,102.7,195.4,POINT,45.309722,-63.333611,,,,,,,,,Canada
CIHF-DT-4,TV_CA,18,4732,0,0,DT,3500.000,10109,0.0,260.0,102.7,191.5,POINT,45.309722,-63.333611,,,,,,,,,Canada
CJCH-TV-3,TV_CA,12,2521,0,0,TX,150.000,0,0.0,0.0,31.7,0.0,POINT,45.410278,-63.249444,,,,,,,,,Canada
CJCH-TV-2,TV_CA,12,2520,0,0,TX,150.000,0,0.0,175.3,42.7,0.0,POINT,45.410278,-63.249444,,,,,,,,,Canada
CJCH-DT,TV_CA,48,78,0,0,DT,400000.000,7967,0.0,273.9,143.3,211.5,POINT,44.646389,-63.660278,,,,,,,,,Canada
CBHT-DT,TV_CA,39,324,0,0,DT,157540.000,8157,0.0,329.1,207.0,266.5,POINT,44.650833,-63.656944,,,,,,,,,Canada
CIHF-DT,TV_CA,8,3657,0,0,DT,1000.000,8050,0.0,303.0,206.0,241.0,POINT,44.650833,-63.656944,,,,,,,,,Canada
CJCH-TV-5,TV_CA,2,4014,0,0,TX,1500.000,2137,0.0,115.8,79.3,70.7,POINT,44.924722,-62.497778,,,,,,,,,Canada
CJCH-TV-8,TV_CA,23,4015,0,0,TX,77.000,0,0.0,0.0,61.0,0.0,POINT,44.969444,-62.664167,,,,,,,,,Canada
CIHF-DT-8,TV_CA,34,5714,0,0,DT,3700.000,9779,0.0,328.7,99.3,185.0,POINT,45.481667,-62.563056,,,,,,,,,Canada
CIHF-TV-8,TV_CA,34,5714,0,0,TX,18800.000,2661,0.0,328.6,99.3,190.7,POINT,45.481667,-62.563056,,,,,,,,,Canada
CIHF-TV-15,TV_CA,21,6450,0,0,TX,37800.000,2980,0.0,363.6,89.2,225.0,POINT,45.642778,-62.124722,,,,,,,,,Canada
CJCB-TV-2,TV_CA,9,5016,0,0,TX,260000.000,2123,0.0,445.9,153.3,274.9,POINT,45.545833,-62.260000,,,,,,,,,Canada
CIHF-DT-14,TV_CA,42,6447,0,0,DT,6400.000,7984,0.0,199.0,100.4,146.0,POINT,46.364444,-63.410000,,,,,,,,,Canada
CKCW-DT-1,TV_CA,8,5020,0,0,DT,9600.000,8171,0.0,198.0,93.1,149.9,POINT,46.266944,-63.341111,,,,,,,,,Canada
CBCT-DT,TV_CA,13,711,0,0,DT,13030.000,8490,0.0,304.5,219.5,268.8,POINT,46.212222,-63.341389,,,,,,,,,Canada
CIVF-DT,TV_CA,12,2914,0,0,DT,46000.000,8748,0.0,266.7,91.4,148.2,POINT,49.391111,-67.470833,,,,,,,,,Canada
CFER-TV-2,TV_CA,5,2170,0,0,TX,100000.000,2449,0.0,419.6,150.9,284.4,POINT,50.171944,-66.738056,,,,,,,,,Canada
CFTF-DT-7,TV_CA,7,6438,0,0,DT,743.000,8280,0.0,366.5,150.9,225.4,POINT,50.171944,-66.737500,,,,,,,,,Canada
CIVG-DT,TV_CA,9,2915,0,0,DT,19000.000,8464,0.0,358.1,91.4,218.9,POINT,50.171667,-66.737778,,,,,,,,,Canada
CFTF-DT-5,TV_CA,9,6436,0,0,DT,727.000,8285,0.0,175.0,48.0,103.8,POINT,49.233611,-68.140278,,,,,,,,,Canada
CFTF-DT-4,TV_CA,4,6437,0,0,DT,1900.000,8288,0.0,224.0,67.5,143.9,POINT,48.808889,-69.007222,,,,,,,,,Canada
CKRT-DT-6,TV_CA,19,5608,0,0,DT,385.000,8609,0.0,145.6,39.9,47.3,POINT,48.105278,-69.169722,,,,,,,,,Canada
CFTF-DT-2,TV_CA,17,5097,0,0,DT,355.000,8292,0.0,145.6,39.9,47.3,POINT,48.105278,-69.169722,,,,,,,,,Canada
CIMT-DT-2,TV_CA,13,2060,0,0,DT,50.000,8248,0.0,148.9,40.9,50.6,POINT,48.105278,-69.169722,,,,,,,,,Canada
CFTF-DT-8,TV_CA,33,7086,0,0,DT,313.000,8277,0.0,123.0,62.0,87.9,POINT,48.316667,-69.428611,,,,,,,,,Canada
CIMT-DT-7,TV_CA,35,7085,0,0,DT,312.000,8261,0.0,123.0,78.4,87.9,POINT,48.316667,-69.428611,,,,,,,,,Canada
CJPC-DT,TV_CA,18,3952,0,0,DT,360.000,8275,0.0,230.0,28.0,118.2,POINT,48.427222,-68.487222,,,,,,,,,Canada
CJBR-DT,TV_CA,45,1086,0,0,DT,167540.000,8852,0.0,370.9,30.4,283.4,POINT,48.328056,-68.835000,,,,,,,,,Canada
CIVB-DT,TV_CA,22,2749,0,0,DT,136000.000,8423,0.0,648.9,88.1,460.5,POINT,48.467222,-68.210833,,,,,,,,,Canada
CFER-TV,TV_CA,11,1743,0,0,TX,325000.000,1925,0.0,627.6,88.1,432.8,POINT,48.467222,-68.214167,,,,,,,,,Canada
CHAU-DT-1,TV_CA,3,5594,0,0,DT,1567.000,8214,0.0,554.7,51.0,205.7,POINT,48.311389,-67.084167,,,,,,,,,Canada
CKCD-TV,TV_CA,7,5026,0,0,TX,1800.000,1769,0.0,385.5,70.4,245.9,POINT,48.082778,-66.580556,,,,,,,,,Canada
CIVK-DT,TV_CA,15,4120,0,0,DT,140000.000,8349,0.0,604.4,125.0,454.8,POINT,48.135556,-66.116111,,,,,,,,,Canada
CHAU-DT,TV_CA,5,2197,0,0,DT,9850.000,8206,0.0,633.4,124.9,482.8,POINT,48.135556,-66.117778,,,,,,,,,Canada
CFTF-DT-11,TV_CA,44,7297,0,0,DT,26000.000,8299,0.0,569.0,124.9,418.4,POINT,48.135556,-66.117778,,,,,,,,,Canada
CKAM-TV,TV_CA,12,5021,0,0,TX,230000.000,1770,0.0,854.9,241.7,424.9,POINT,47.455278,-66.417778,,,,,,,,,Canada
CIVK-DT-1,TV_CA,32,4040,0,0,DT,180000.000,8404,0.0,281.9,121.9,200.9,POINT,48.211389,-64.870556,,,,,,,,,Canada
CHAU-DT-3,TV_CA,10,2623,0,0,DT,21.000,8216,0.0,189.0,66.0,152.0,POINT,48.138889,-64.985278,,,,,,,,,Canada
CHAU-DT-4,TV_CA,26,2195,0,0,DT,184.000,8222,0.0,68.4,47.0,-22.3,POINT,48.356111,-64.684167,,,,,,,,,Canada
CHAU-DT-8,TV_CA,11,5597,0,0,DT,110.000,8236,0.0,179.0,42.7,30.4,POINT,49.190833,-64.890833,,,,,,,,,Canada
CHAU-DT-9,TV_CA,12,5598,0,0,DT,75.000,8232,0.0,181.0,36.5,54.1,POINT,49.074167,-64.536667,,,,,,,,,Canada
CIVK-DT-3,TV_CA,35,4126,0,0,DT,550.000,8808,0.0,454.0,100.5,424.5,POINT,48.833611,-64.256667,,,,,,,,,Canada
CHAU-DT-7,TV_CA,4,2198,0,0,DT,990.000,8227,0.0,361.2,43.0,228.0,POINT,48.997500,-64.431389,,,,,,,,,Canada
CFTF-DT-9,TV_CA,30,7833,0,0,DT,113.000,8294,0.0,183.4,42.0,124.6,POINT,48.837500,-64.492222,,,,,,,,,Canada
CHAU-DT-6,TV_CA,7,2196,0,0,DT,103.000,8224,0.0,191.9,42.0,84.6,POINT,48.837500,-64.492222,,,,,,,,,Canada
CHAU-DT-5(1),TV_CA,11,2199,0,0,DT,10375.000,9541,0.0,427.9,67.1,389.7,POINT,48.526667,-64.243611,,,,,,,,,Canada
CHAU-DT-5,TV_CA,13,2199,0,0,DT,10375.000,8240,0.0,427.9,67.1,389.7,POINT,48.526667,-64.243611,,,,,,,,,Canada
CIVK-DT-2,TV_CA,40,4125,0,0,DT,600.000,8804,0.0,445.0,67.1,405.4,POINT,48.527222,-64.243611,,,,,,,,,Canada
CHAU-DT-10,TV_CA,9,3678,0,0,DT,25.000,9598,0.0,75.0,51.0,60.0,POINT,47.507500,-64.940000,,,,,,,,,Canada
CKCW-TV-2,TV_CA,5,3082,0,0,TX,1100.000,1768,0.0,117.9,69.2,103.9,POINT,46.892778,-64.148056,,,,,,,,,Canada
CIHF-DT-3,TV_CA,27,3656,0,0,DT,86000.000,7966,0.0,491.0,152.0,311.5,POINT,45.808889,-64.748889,,,,,,,,,Canada
CKCW-DT,TV_CA,29,117,0,0,DT,390000.000,8017,0.0,507.5,112.8,304.4,POINT,45.851667,-64.812222,,,,,,,,,Canada
CBAFT-DT,TV_CA,11,493,0,0,DT,17650.000,8469,0.0,304.3,137.2,227.5,POINT,46.144722,-64.903056,,,,,,,,,Canada
CKAM-TV-1,TV_CA,10,5022,0,0,TX,150.000,0,0.0,161.3,109.7,0.0,POINT,47.006111,-65.586667,,,,,,,,,Canada
CKAM-TV-2,TV_CA,10,5023,0,0,TX,67.000,0,0.0,161.3,109.7,0.0,POINT,47.006111,-65.586667,,,,,,,,,Canada
CIHF-TV-13,TV_CA,40,6446,0,0,TX,41700.000,2978,0.0,151.5,107.0,119.1,POINT,47.055556,-65.488056,,,,,,,,,Canada
CKAM-TV-3,TV_CA,9,5024,0,0,TX,88.000,0,0.0,119.2,47.2,0.0,POINT,46.747778,-65.841944,,,,,,,,,Canada
CKAM-TV-4,TV_CA,10,5025,0,0,TX,22.000,0,0.0,159.4,40.2,0.0,POINT,46.571389,-66.130278,,,,,,,,,Canada
CKLT-TV-2,TV_CA,7,5029,0,0,TX,24.000,0,0.0,176.8,80.2,0.0,POINT,46.453333,-66.459167,,,,,,,,,Canada
CIHF-DT-1,TV_CA,44,3658,0,0,DT,28000.000,8099,0.0,259.0,90.2,163.5,POINT,46.040556,-66.490000,,,,,,,,,Canada
CBAT-DT,TV_CA,31,716,0,0,DT,7360.000,8797,0.0,164.6,122.8,102.8,POINT,45.947500,-66.594444,,,,,,,,,Canada
CKLT-TV-1,TV_CA,3,5028,0,0,TX,35000.000,2916,0.0,345.9,49.4,194.8,POINT,46.420000,-67.558889,,,,,,,,,Canada
CIHF-TV-11,TV_CA,38,6449,0,0,TX,51900.000,3075,0.0,326.4,49.4,174.3,POINT,46.420000,-67.558889,,,,,,,,,Canada
CIHF-TV-12,TV_CA,21,6445,0,0,TX,31300.000,2977,0.0,259.7,100.6,219.7,POINT,45.165000,-66.906389,,,,,,,,,Canada
CHNB-DT,TV_CA,12,3659,0,0,DT,6000.000,7935,0.0,465.3,89.1,354.0,POINT,45.477778,-66.233333,,,,,,,,,Canada
CKLT-DT,TV_CA,9,5027,0,0,DT,7600.000,8087,0.0,552.6,122.5,445.9,POINT,45.477500,-66.233056,,,,,,,,,Canada
CHCO-TV,TV_CA,26,8476,0,0,TX,407.000,0,0.0,41.5,22.0,38.8,POINT,45.081667,-67.059444,,,,,,,,,Canada
CFKS-DT,TV_CA,30,9495,0,0,DT,4630.000,8714,0.0,881.6,50.0,591.2,POINT,45.311944,-72.241667,,,,,,,,,Canada
CIVS-DT,TV_CA,24,2745,0,0,DT,60000.000,8667,0.0,881.6,50.0,591.2,POINT,45.311944,-72.241667,,,,,,,,,Canada
CKMI-DT-2,TV_CA,11,6119,0,0,DT,1000.000,8101,0.0,902.9,60.7,611.7,POINT,45.311944,-72.241667,,,,,,,,,Canada
CHLT-DT,TV_CA,7,1085,0,0,DT,4000.000,7787,0.0,881.0,50.5,588.1,POINT,45.311944,-72.241667,,,,,,,,,Canada
CKSH-DT(1),TV_CA,9,3672,0,0,DT,36280.000,8965,0.0,877.2,50.6,585.9,POINT,45.311944,-72.241667,,,,,,,,,Canada
CBVT-DT(2),TV_CA,25,658,0,0,DT,291000.000,8931,0.0,642.4,166.9,515.4,POINT,46.822778,-71.495278,,,,,,,,,Canada
CKMI-DT,TV_CA,20,6368,0,0,DT,18000.000,8094,0.0,573.0,151.8,446.3,POINT,46.822778,-71.495278,,,,,,,,,Canada
CFCM-DT,TV_CA,17,332,0,0,DT,210000.000,8007,0.0,181.5,116.3,117.1,POINT,46.784444,-71.264444,,,,,,,,,Canada
CFAP-DT,TV_CA,39,3511,0,0,DT,20100.000,8752,0.0,245.0,187.3,172.9,POINT,46.807500,-71.216667,,,,,,,,,Canada
CIVQ-DT,TV_CA,15,5618,0,0,DT,194000.000,8390,0.0,262.5,187.2,191.4,POINT,46.807500,-71.216667,,,,,,,,,Canada
CHMG-TV,TV_CA,9,6979,0,0,TX,18.000,0,0.0,166.4,73.8,120.0,POINT,46.771111,-71.282222,,,,,,,,,Canada
CHAU-DT-2,TV_CA,31,5596,0,0,DT,226.000,8211,0.0,459.2,36.5,96.2,POINT,47.513056,-67.283611,,,,,,,,,Canada
CHAU-DT-11,TV_CA,27,5595,0,0,DT,93.000,0,0.0,365.1,38.6,66.6,POINT,47.636667,-67.354722,,,,,,,,,Canada
CIMT-DT-1,TV_CA,4,1882,0,0,DT,2220.000,8321,0.0,376.4,30.5,117.2,POINT,47.388889,-68.317500,,,,,,,,,Canada
CFTF-DT-1,TV_CA,42,5096,0,0,DT,88.000,8272,0.0,379.0,30.5,153.6,POINT,47.388889,-68.317500,,,,,,,,,Canada
CKRT-DT-2,TV_CA,25,5605,0,0,DT,90.000,8379,0.0,408.0,76.5,133.4,POINT,47.576667,-68.608333,,,,,,,,,Canada
CFTF-DT-3,TV_CA,12,6424,0,0,DT,7.000,8290,0.0,369.6,38.5,127.5,POINT,47.625556,-68.846667,,,,,,,,,Canada
CKRT-DT-4,TV_CA,21,5606,0,0,DT,93.000,8600,0.0,367.7,38.5,125.5,POINT,47.625556,-68.846667,,,,,,,,,Canada
CIMT-DT-8,TV_CA,23,6425,0,0,DT,101.000,8263,0.0,367.7,38.5,125.5,POINT,47.625556,-68.846667,,,,,,,,,Canada
CKRT-DT-3,TV_CA,13,739,0,0,DT,114.000,7863,0.0,76.0,38.5,49.2,POINT,47.857778,-69.552500,,,,,,,,,Canada
CIMT-DT-6,TV_CA,41,1881,0,0,DT,150.000,8837,0.0,77.8,41.5,50.7,POINT,47.857778,-69.552500,,,,,,,,,Canada
CFTF-DT,TV_CA,29,4780,0,0,DT,44000.000,8264,0.0,701.2,78.5,341.1,POINT,47.577222,-69.382222,,,,,,,,,Canada
CIMT-DT,TV_CA,9,1881,0,0,DT,27500.000,8209,0.0,722.3,78.5,362.2,POINT,47.577222,-69.382222,,,,,,,,,Canada
CFTF-DT-6,TV_CA,11,6426,0,0,DT,100.000,8282,0.0,75.3,38.5,48.2,POINT,47.857778,-69.552500,,,,,,,,,Canada
CKRT-DT,TV_CA,7,739,0,0,DT,7000.000,7808,0.0,712.0,72.0,345.1,POINT,47.576944,-69.382778,,,,,,,,,Canada
CIMT-DT-5,TV_CA,38,4577,0,0,DT,394.000,8246,0.0,300.0,30.0,27.8,POINT,47.551944,-70.560556,,,,,,,,,Canada
CKRT-DT-5,TV_CA,35,5607,0,0,DT,150.000,8605,0.0,300.0,30.0,27.8,POINT,47.551944,-70.560556,,,,,,,,,Canada
CKRT-DT-1,TV_CA,36,5604,0,0,DT,150.000,8378,0.0,180.0,39.0,1.3,POINT,47.423889,-70.524722,,,,,,,,,Canada
CFTF-DT-10,TV_CA,26,7301,0,0,DT,125.000,8296,0.0,177.0,39.0,-1.7,POINT,47.423889,-70.524722,,,,,,,,,Canada
CIMT-DT-4,TV_CA,13,4064,0,0,DT,40.000,8250,0.0,182.9,42.8,4.2,POINT,47.423889,-70.524722,,,,,,,,,Canada
CIVB-DT-1,TV_CA,31,4136,0,0,DT,95000.000,8447,0.0,935.5,91.4,508.0,POINT,47.779722,-70.152222,,,,,,,,,Canada
CIVV-DT,TV_CA,8,4039,0,0,DT,84900.000,8151,0.0,1071.4,173.9,593.8,POINT,48.601111,-70.828889,,,,,,,,,Canada
CJPM-TV-1,TV_CA,10,5602,0,0,TX,23500.000,1920,0.0,402.3,134.1,164.0,POINT,48.388889,-72.088889,,,,,,,,,Canada
CHEM-DT,TV_CA,8,827,0,0,DT,11500.000,7945,0.0,385.7,230.0,291.3,POINT,46.501944,-72.635833,,,,,,,,,Canada
CKTM-DT,TV_CA,28,417,0,0,DT,38900.000,8344,0.0,407.0,230.0,314.6,POINT,46.502778,-72.636944,,,,,,,,,Canada
CFKM-DT,TV_CA,34,9498,0,0,DT,9000.000,8726,0.0,486.3,325.0,395.7,POINT,46.490833,-72.649444,,,,,,,,,Canada
CIVC-DT,TV_CA,45,2748,0,0,DT,290000.000,8080,0.0,489.6,325.0,398.1,POINT,46.490833,-72.649444,,,,,,,,,Canada
CBMT-DT,TV_CA,21,296,0,0,DT,57410.000,8887,0.0,286.9,111.7,258.5,POINT,45.505556,-73.591667,,,,,,,,,Canada
CFTU-DT,TV_CA,29,3380,0,0,DT,910.000,9392,0.0,226.6,86.8,196.4,POINT,45.503056,-73.615556,,,,,,,,,Canada
CJNT-DT,TV_CA,49,5992,0,0,DT,4000.000,8330,0.0,246.0,21.0,219.0,POINT,45.505000,-73.591111,,,,,,,,,Canada
CFHD-DT,TV_CA,47,9496,0,0,DT,5500.000,9190,0.0,224.0,239.0,196.0,POINT,45.503333,-73.596389,,,,,,,,,Canada
CKMI-DT-1,TV_CA,15,6118,0,0,DT,8000.000,8057,0.0,327.0,111.9,298.0,POINT,45.505556,-73.591667,,,,,,,,,Canada
CFJP-DT,TV_CA,35,3655,0,0,DT,17710.000,9994,0.0,327.0,111.7,297.8,POINT,45.505556,-73.591667,,,,,,,,,Canada
CBFT-DT,TV_CA,19,296,0,0,DT,54970.000,8889,0.0,286.9,111.7,258.5,POINT,45.505556,-73.591667,,,,,,,,,Canada
CIVM-DT,TV_CA,26,1248,0,0,DT,269000.000,8154,0.0,200.0,177.6,170.6,POINT,45.559444,-73.552500,,,,,,,,,Canada
CFCF-DT,TV_CA,12,3935,0,0,DT,10600.000,7608,0.0,327.0,110.9,299.6,POINT,45.505556,-73.591667,,,,,,,,,Canada
CFTM-DT,TV_CA,10,564,0,0,DT,11000.000,7777,0.0,326.0,109.0,296.8,POINT,45.505556,-73.591667,,,,,,,,,Canada
CBFT-DT(2),TV_CA,19,296,0,0,DT,447820.000,8114,0.0,327.0,111.7,297.8,POINT,45.505556,-73.591667,,,,,,,,,Canada
CBMT-DT(2),TV_CA,21,296,0,0,DT,436340.000,8118,0.0,327.0,111.7,297.8,POINT,45.505556,-73.591667,,,,,,,,,Canada
CKWS-TV-3,TV_CA,36,6549,0,0,TX,10000.000,0,0.0,233.1,123.1,100.0,POINT,45.011667,-76.054444,,,,,,,,,Canada
CKWS-TV-2,TV_CA,26,5052,0,0,TX,7200.000,2917,0.0,210.0,106.1,118.2,POINT,44.831944,-75.521111,,,,,,,,,Canada
CITY-DT-3,TV_CA,17,5775,0,0,DT,5100.000,7486,0.0,304.1,225.0,215.4,POINT,45.216944,-75.563889,,,,,,,,,Canada
CHCH-DT-1,TV_CA,22,6024,0,0,DT,25000.000,8338,0.0,304.1,225.0,216.0,POINT,45.216944,-75.563889,,,,,,,,,Canada
CITS-DT-1,TV_CA,42,7046,0,0,DT,37000.000,8096,0.0,291.0,225.0,203.0,POINT,45.216944,-75.563889,,,,,,,,,Canada
CHRO-DT-43,TV_CA,43,586,0,0,DT,50000.000,8165,0.0,265.7,225.0,177.0,POINT,45.216944,-75.563889,,,,,,,,,Canada
CFMT-DT-2,TV_CA,27,5775,0,0,DT,15000.000,8192,0.0,291.0,209.5,202.3,POINT,45.216944,-75.563889,,,,,,,,,Canada
CJMT-DT-2,TV_CA,20,5775,0,0,DT,15000.000,8242,0.0,291.0,209.5,202.3,POINT,45.216944,-75.563889,,,,,,,,,Canada
CICO-DT-24,TV_CA,24,1171,0,0,DT,95000.000,8193,0.0,480.9,228.6,340.7,POINT,45.503056,-75.850278,,,,,,,,,Canada
CBOT-DT,TV_CA,25,321,0,0,DT,165000.000,8107,0.0,472.4,219.2,332.9,POINT,45.503056,-75.850556,,,,,,,,,Canada
CBOFT-DT(2),TV_CA,33,321,0,0,DT,480000.000,9089,0.0,529.1,219.2,397.7,POINT,45.503056,-75.850278,,,,,,,,,Canada
CBOT-DT(1),TV_CA,25,321,0,0,DT,365600.000,9468,0.0,557.8,219.2,426.4,POINT,45.503056,-75.850278,,,,,,,,,Canada
CIII-DT-6(1),TV_CA,14,3717,0,0,DT,145000.000,9287,0.0,529.1,219.2,390.5,POINT,45.503056,-75.850278,,,,,,,,,Canada
